feature_id,gene_symbol,gene_title,gene_symbol_raw,multiple_gene_symbols,has_gene_symbol,interpretable_probe,logFC_T1R_R1_vs_Borderline_non_reaction,average_expression,moderated_t,raw_p_value,adjusted_p_value,log_odds,regulation,abs_logFC
A_24_P260101,MME,MME,MME,FALSE,TRUE,TRUE,1.0785419076190468,-2.027297398181818,5.00983021259557,8.78578313546239e-6,3.4776666673996256e-4,3.473557800190629,Up_in_T1R_R1,1.0785419076190468
A_24_P49190,C17orf58,C17orf58,C17orf58,FALSE,TRUE,TRUE,0.6456079763809519,-1.0064292669090908,5.008397146306962,8.827919922404223e-6,3.48490568674476e-4,3.4690500031015565,Up_in_T1R_R1,0.6456079763809519
A_23_P201551,VAV3,VAV3,VAV3,FALSE,TRUE,TRUE,-0.7052753319047612,2.596700315909091,-5.00757092423357,8.852304085144757e-6,3.48490568674476e-4,3.4664512207358884,Down_in_T1R_R1,0.7052753319047612
A_24_P173754,C1orf21,C1orf21,C1orf21,FALSE,TRUE,TRUE,-0.5279128751904757,1.3127158938636363,-5.00751147714263,8.854061098514083e-6,3.48490568674476e-4,3.4662642412624445,Down_in_T1R_R1,0.5279128751904757
A_24_P205589,ACOT7,ACOT7,ACOT7,FALSE,TRUE,TRUE,0.687421513333333,-2.244917536363636,5.006774704795686,8.875865663001905e-6,3.4869943615837965e-4,3.4639469115265955,Up_in_T1R_R1,0.687421513333333
A_23_P432598,CHMP4C,CHMP4C,CHMP4C,FALSE,TRUE,TRUE,-1.0158793396238086,0.1811147914318182,-5.005275908795875,8.920385748321192e-6,3.497982804759123e-4,3.45923309913434,Down_in_T1R_R1,1.0158793396238086
A_24_P206343,MYO1G,MYO1G,MYO1G,FALSE,TRUE,TRUE,0.8344716643999994,0.250321372,5.001715071907555,9.027041965958217e-6,3.5151156835079486e-4,3.448035478963619,Up_in_T1R_R1,0.8344716643999994
A_23_P153571,IGFL2,IGFL2,IGFL2,FALSE,TRUE,TRUE,-1.3317254107142849,2.2414498475,-5.001578539703786,9.031156406236048e-6,3.5151156835079486e-4,3.4476061722558144,Down_in_T1R_R1,1.3317254107142849
A_23_P147605,C11orf49,C11orf49,C11orf49,FALSE,TRUE,TRUE,-0.3617180658714282,-0.5797558345681818,-5.001006938416711,9.048401885867936e-6,3.5151156835079486e-4,3.445808883347829,Down_in_T1R_R1,0.3617180658714282
A_23_P88351,ATL1,ATL1,ATL1,FALSE,TRUE,TRUE,-0.6025956118571426,0.3411108845909091,-5.000128594709692,9.074965271294715e-6,3.5151156835079486e-4,3.443047205278238,Down_in_T1R_R1,0.6025956118571426
A_23_P60225,GRHPR,GRHPR,GRHPR,FALSE,TRUE,TRUE,-0.3222243204285712,-0.8769143411363637,-4.999847072294772,9.083495508178587e-6,3.5151156835079486e-4,3.4421620721021773,Down_in_T1R_R1,0.3222243204285712
A_23_P368278,FCHSD2,FCHSD2,FCHSD2,FALSE,TRUE,TRUE,0.509043601333333,0.8988732072727272,4.998850499843624,9.1137556517901e-6,3.5151156835079486e-4,3.439028856550661,Up_in_T1R_R1,0.509043601333333
A_23_P209904,GPC1,GPC1,GPC1,FALSE,TRUE,TRUE,-0.8716940648857137,-0.44486404686363634,-4.997140841256312,9.165899931715283e-6,3.52345858691332e-4,3.4336540777056053,Down_in_T1R_R1,0.8716940648857137
A_23_P161190,VIM,VIM,VIM,FALSE,TRUE,TRUE,0.6327846367142852,1.3952222652272728,4.99662260304815,9.181764158432789e-6,3.52345858691332e-4,3.4320249476446874,Up_in_T1R_R1,0.6327846367142852
A_24_P49383,C11orf67,C11orf67,C11orf67,FALSE,TRUE,TRUE,-0.44326774385238055,0.10032607188636364,-4.995642085066101,9.21185376903086e-6,3.527205457649208e-4,3.4289427169758104,Down_in_T1R_R1,0.44326774385238055
A_24_P87036,ANO1,ANO1,ANO1,FALSE,TRUE,TRUE,-0.8564468345238087,2.493091535681818,-4.995032667252157,9.230604256277576e-6,3.527993699108188e-4,3.427027107685034,Down_in_T1R_R1,0.8564468345238087
A_23_P399501,PKM2,PKM2,PKM2,FALSE,TRUE,TRUE,0.459709078380952,-1.1393273022727273,4.988701243662114,9.427650102911182e-6,3.596801671031241e-4,3.407128837457541,Up_in_T1R_R1,0.459709078380952
A_23_P47034,HHEX,HHEX,HHEX,FALSE,TRUE,TRUE,0.5928641499619043,0.8256092596363637,4.98778493131413,9.45650908661866e-6,3.601311280266163e-4,3.40424960978197,Up_in_T1R_R1,0.5928641499619043
A_24_P943193,PREPL,PREPL,PREPL,FALSE,TRUE,TRUE,-0.37614536433333295,-0.9400983415909092,-4.986636968829708,9.492786823345485e-6,3.60862486147896e-4,3.400642686588431,Down_in_T1R_R1,0.37614536433333295
A_33_P3336700,SHROOM3,SHROOM3,SHROOM3,FALSE,TRUE,TRUE,-1.1398365470666654,-1.7464158679090909,-4.98455400245101,9.558963296480202e-6,3.616076565681093e-4,3.3940985103098873,Down_in_T1R_R1,1.1398365470666654
A_24_P84419,VAV2,VAV2,VAV2,FALSE,TRUE,TRUE,0.513389631428571,-1.3494110136363635,4.984528986246583,9.559760827967943e-6,3.616076565681093e-4,3.394019919760061,Up_in_T1R_R1,0.513389631428571
A_23_P309619,KIAA1671,KIAA1671,KIAA1671,FALSE,TRUE,TRUE,-0.49421790880952343,1.0188875938636364,-4.984404986285126,9.563714989665645e-6,3.616076565681093e-4,3.393630364767082,Down_in_T1R_R1,0.49421790880952343
A_24_P74932,PLP2,PLP2,PLP2,FALSE,TRUE,TRUE,-0.42329465420476153,-0.08259998156818182,-4.983289728579681,9.599351370869228e-6,3.6181287578704226e-4,3.390126813805709,Down_in_T1R_R1,0.42329465420476153
A_32_P190303,LONRF2,LONRF2,LONRF2,FALSE,TRUE,TRUE,-1.2100044566666657,-2.9545129113636364,-4.983163931896747,9.603379225801038e-6,3.6181287578704226e-4,3.3897316398166355,Down_in_T1R_R1,1.2100044566666657
A_23_P5601,DOK1,DOK1,DOK1,FALSE,TRUE,TRUE,0.7308770250809516,0.5983525463409091,4.9823185268142005,9.630491337261326e-6,3.6218872758782093e-4,3.387075976482312,Up_in_T1R_R1,0.7308770250809516
A_33_P3418010,NUP62,NUP62,NUP62,FALSE,TRUE,TRUE,0.384598655238095,-1.1312150622727273,4.976761995871839,9.810577513988006e-6,3.676531318007987e-4,3.369624215675441,Up_in_T1R_R1,0.384598655238095
A_24_P221414,DYNC1I1,DYNC1I1,DYNC1I1,FALSE,TRUE,TRUE,-0.8579616094285712,-1.8752618968181816,-4.9744572606986726,9.886244461069592e-6,3.6961960044741543e-4,3.3623870738147383,Down_in_T1R_R1,0.8579616094285712
A_32_P104063,CRNDE,CRNDE,CRNDE,FALSE,TRUE,TRUE,-0.7263919592857137,-0.9988736143181818,-4.973867825263096,9.90568851283692e-6,3.6961960044741543e-4,3.360536317354696,Down_in_T1R_R1,0.7263919592857137
A_23_P393531,INPP4A,INPP4A,INPP4A,FALSE,TRUE,TRUE,0.6449537592428569,-0.4424497453409091,4.973570391381857,9.915514451820806e-6,3.6961960044741543e-4,3.359602432480046,Up_in_T1R_R1,0.6449537592428569
A_24_P146683,MSMB,MSMB,MSMB,FALSE,TRUE,TRUE,-1.3517633595238083,2.992246233181818,-4.972849720018316,9.93936222268542e-6,3.698562674976743e-4,3.357339724365871,Down_in_T1R_R1,1.3517633595238083
A_23_P403284,OTX1,OTX1,OTX1,FALSE,TRUE,TRUE,-1.302288536242857,0.6396614668409091,-4.972127464317033,9.96331917459309e-6,3.700056081889236e-4,3.3550721280147515,Down_in_T1R_R1,1.302288536242857
A_23_P408095,DSTN,DSTN,DSTN,FALSE,TRUE,TRUE,-0.4663874086571425,-0.3233547378636364,-4.971674062611442,9.9783874275022e-6,3.700056081889236e-4,3.3536486706297195,Down_in_T1R_R1,0.4663874086571425
A_33_P3325349,TSPAN5,TSPAN5,TSPAN5,FALSE,TRUE,TRUE,-0.583548458128571,0.5767277327954545,-4.968885651354912,1.0071552261073732e-5,3.7215442061198326e-4,3.3448951852054227,Down_in_T1R_R1,0.583548458128571
A_23_P160720,BATF3,BATF3,BATF3,FALSE,TRUE,TRUE,0.7582710654904756,0.32839479865909094,4.9675714839317076,1.0115757403217608e-5,3.731355121717406e-4,3.340770148478966,Up_in_T1R_R1,0.7582710654904756
A_23_P156687,CFB,CFB,CFB,FALSE,TRUE,TRUE,0.8468427685714285,3.9499751818181816,4.965868613079348,1.0173322217515626e-5,3.746051191453141e-4,3.3354254382986896,Up_in_T1R_R1,0.8468427685714285
A_33_P3394040,ATL2,ATL2,ATL2,FALSE,TRUE,TRUE,-0.6223774635523805,-0.1590352056818182,-4.964148395508241,1.0231801414965444e-5,3.7573417268501783e-4,3.3300267726858843,Down_in_T1R_R1,0.6223774635523805
A_23_P111804,PARP12,PARP12,PARP12,FALSE,TRUE,TRUE,0.5916439977142853,2.005143050909091,4.9633645312231325,1.0258558890379232e-5,3.7573417268501783e-4,3.3275668862012866,Up_in_T1R_R1,0.5916439977142853
A_24_P557479,XAF1,XAF1,XAF1,FALSE,TRUE,TRUE,0.5965713019047615,3.031459818181818,4.963318090369421,1.026014632824383e-5,3.7573417268501783e-4,3.3274211508854306,Up_in_T1R_R1,0.5965713019047615
A_24_P743802,ZNF618,ZNF618,ZNF618,FALSE,TRUE,TRUE,0.4276498460857141,-0.06233896872727273,4.962881188348255,1.0275092345379462e-5,3.7573417268501783e-4,3.326050133100945,Up_in_T1R_R1,0.4276498460857141
A_33_P3376551,PTGFR,PTGFR,PTGFR,FALSE,TRUE,TRUE,0.703254808571428,4.161718163636364,4.959283967372244,1.0398968858282664e-5,3.796072638837001e-4,3.314763106660151,Up_in_T1R_R1,0.703254808571428
A_23_P212469,ENTPD3,ENTPD3,ENTPD3,FALSE,TRUE,TRUE,-0.8671296897047616,0.26981890486363636,-4.9570687200788,1.047598621307798e-5,3.8175938724071753e-4,3.30781338597699,Down_in_T1R_R1,0.8671296897047616
A_23_P130343,KCTD1,KCTD1,KCTD1,FALSE,TRUE,TRUE,-0.9061489129523802,1.31683495,-4.952052633317178,1.0652464977320892e-5,3.861929669994072e-4,3.2920798558678745,Down_in_T1R_R1,0.9061489129523802
A_33_P3240946,DPF3,DPF3,DPF3,FALSE,TRUE,TRUE,0.8121175717380947,-0.22491655511363637,4.944324370031808,1.093011778307235e-5,3.9490422130430286e-4,3.267847574197668,Up_in_T1R_R1,0.8121175717380947
A_23_P99906,HOMER2,HOMER2,HOMER2,FALSE,TRUE,TRUE,-0.8231932968095231,0.3852187847727273,-4.941746886682353,1.102429608032712e-5,3.976271705696144e-4,3.259768019807825,Down_in_T1R_R1,0.8231932968095231
A_23_P104617,GYLTL1B,GYLTL1B,GYLTL1B,FALSE,TRUE,TRUE,-0.520917262333333,-0.05387001131818181,-4.939475434046387,1.1107955229287671e-5,3.993322417731242e-4,3.2526487059712705,Down_in_T1R_R1,0.520917262333333
A_23_P98631,HPS5,HPS5,HPS5,FALSE,TRUE,TRUE,0.5603656641238091,0.2957462095909091,4.939437532590387,1.1109356461137256e-5,3.993322417731242e-4,3.252529920557095,Up_in_T1R_R1,0.5603656641238091
A_33_P3390521,UBE2Z,UBE2Z,UBE2Z,FALSE,TRUE,TRUE,0.5570678629571422,-0.5646221841136364,4.934636611947751,1.128826462530558e-5,4.037034875134665e-4,3.2374855310578683,Up_in_T1R_R1,0.5570678629571422
A_23_P250619,ZDHHC14,ZDHHC14,ZDHHC14,FALSE,TRUE,TRUE,0.5404216610095234,0.6875488978181818,4.933555654842893,1.132893698870998e-5,4.044736692455644e-4,3.234098736415528,Up_in_T1R_R1,0.5404216610095234
A_23_P368681,GIMAP2,GIMAP2,GIMAP2,FALSE,TRUE,TRUE,0.6395805404761898,2.4562897659090908,4.932839089934031,1.135597822453258e-5,4.047554059927834e-4,3.231853745359527,Up_in_T1R_R1,0.6395805404761898
A_33_P3309556,PTPRE,PTPRE,PTPRE,FALSE,TRUE,TRUE,0.9874069823809516,2.9045717022727273,4.931132158790257,1.1420649784402057e-5,4.063751748200706e-4,3.22650630070014,Up_in_T1R_R1,0.9874069823809516
A_23_P203888,MMP19,MMP19,MMP19,FALSE,TRUE,TRUE,0.950644767809523,2.04060632,4.930170761397011,1.1457234524862323e-5,4.069917796932607e-4,3.2234946714056187,Up_in_T1R_R1,0.950644767809523
A_32_P104432,LINC00087,LINC00087,LINC00087,FALSE,TRUE,TRUE,-0.6270296914333326,0.0211573876590909,-4.928136567822314,1.1535024363236994e-5,4.0906757540499513e-4,3.2171229733863536,Down_in_T1R_R1,0.6270296914333326
A_24_P142442,POLDIP2,POLDIP2,POLDIP2,FALSE,TRUE,TRUE,-0.20947815161904756,-1.0817352518181818,-4.9265572793859915,1.1595776892908476e-5,4.096098326436688e-4,3.212176664000947,Down_in_T1R_R1,0.20947815161904756
A_24_P49260,SPTLC3,SPTLC3,SPTLC3,FALSE,TRUE,TRUE,-0.8423586790476189,2.641469377272727,-4.926244894953892,1.160783109606531e-5,4.096098326436688e-4,3.2111983311833177,Down_in_T1R_R1,0.8423586790476189
A_32_P74712,SENP2,SENP2,SENP2,FALSE,TRUE,TRUE,-0.35321671352380923,-0.9340340254545456,-4.9262287537363045,1.1608454284328049e-5,4.096098326436688e-4,3.2111477802000676,Down_in_T1R_R1,0.35321671352380923
A_33_P3334630,PLP1,PLP1,PLP1,FALSE,TRUE,TRUE,-0.693191286828571,-0.0972290285909091,-4.924737300337991,1.1666179593378644e-5,4.103457710313786e-4,3.2064770478058984,Down_in_T1R_R1,0.693191286828571
A_23_P90601,STEAP3,STEAP3,STEAP3,FALSE,TRUE,TRUE,0.7844690611761899,-0.09622768684090909,4.9246867753117,1.1668140063865377e-5,4.103457710313786e-4,3.206318827067288,Up_in_T1R_R1,0.7844690611761899
A_23_P207811,PAIP1,PAIP1,PAIP1,FALSE,TRUE,TRUE,-0.4608527256190474,-1.196827846818182,-4.923751729153089,1.1704480362839245e-5,4.105628186791226e-4,3.2033907795791583,Down_in_T1R_R1,0.4608527256190474
A_23_P396666,TBC1D2B,TBC1D2B,TBC1D2B,FALSE,TRUE,TRUE,0.49454209380952335,1.350792265909091,4.923484895302463,1.1714871227111776e-5,4.105628186791226e-4,3.2025552311997965,Up_in_T1R_R1,0.49454209380952335
A_24_P326739,GLS2,GLS2,GLS2,FALSE,TRUE,TRUE,-0.8888465571428567,-1.3350959636363635,-4.923030517561531,1.1732586226447296e-5,4.105628186791226e-4,3.2011324468233324,Down_in_T1R_R1,0.8888465571428567
A_24_P396650,RPS6KA1,RPS6KA1,RPS6KA1,FALSE,TRUE,TRUE,0.5368431823809519,0.4936442431818182,4.920142689217108,1.184579384763488e-5,4.1374169255953286e-4,3.1920906792367303,Up_in_T1R_R1,0.5368431823809519
A_24_P222872,UGT1A6,UGT1A6,UGT1A6,FALSE,TRUE,TRUE,-1.0083695922285705,-0.8455331444545454,-4.919716836435275,1.18625788082455e-5,4.1374169255953286e-4,3.190757459686687,Down_in_T1R_R1,1.0083695922285705
A_23_P213137,LNX1,LNX1,LNX1,FALSE,TRUE,TRUE,-0.7323914423809516,1.6323726759090909,-4.919211632515439,1.1882521789677354e-5,4.137544984293584e-4,3.1891758558630707,Down_in_T1R_R1,0.7323914423809516
A_23_P88303,HSPA2,HSPA2,HSPA2,FALSE,TRUE,TRUE,-0.7787757823809517,1.2915965922727273,-4.915782540557636,1.2018761607464671e-5,4.178101074594956e-4,3.178441826528137,Down_in_T1R_R1,0.7787757823809517
A_23_P80594,PLCL2,PLCL2,PLCL2,FALSE,TRUE,TRUE,0.6579150155714283,1.2282504088636363,4.913494900502141,1.2110505755367573e-5,4.202608693262412e-4,3.171282001569522,Up_in_T1R_R1,0.6579150155714283
A_33_P3344831,TMEM45A,TMEM45A,TMEM45A,FALSE,TRUE,TRUE,-0.8241994319047617,4.716830829545454,-4.911755357156244,1.2180730489333125e-5,4.202608693262412e-4,3.1658382124210886,Down_in_T1R_R1,0.8241994319047617
A_32_P42574,C1orf198,C1orf198,C1orf198,FALSE,TRUE,TRUE,-0.429161342190476,0.38159147568181817,-4.911687367117887,1.218348335592071e-5,4.202608693262412e-4,3.165625452679861,Down_in_T1R_R1,0.429161342190476
A_24_P296508,SLC43A2,SLC43A2,SLC43A2,FALSE,TRUE,TRUE,0.8355078831523801,0.9693502985,4.911559094361466,1.2188678694974726e-5,4.202608693262412e-4,3.165224053742782,Up_in_T1R_R1,0.8355078831523801
A_23_P214950,PERP,PERP,PERP,FALSE,TRUE,TRUE,-0.9861077571428564,2.418678340909091,-4.9106244876010186,1.2226598359210612e-5,4.2063565445030345e-4,3.1622995119304624,Down_in_T1R_R1,0.9861077571428564
A_33_P3412468,SLC25A27,SLC25A27,SLC25A27,FALSE,TRUE,TRUE,-0.883188573666666,0.6533640825,-4.910310809211508,1.2239351224779364e-5,4.2063565445030345e-4,3.161317993656099,Down_in_T1R_R1,0.883188573666666
A_24_P286527,RABL5,RABL5,RABL5,FALSE,TRUE,TRUE,-0.330906361333333,-0.7680511713636363,-4.906759713682367,1.2384641410822144e-5,4.236386934766373e-4,3.150207605153631,Down_in_T1R_R1,0.330906361333333
A_23_P88865,CMTM3,CMTM3,CMTM3,FALSE,TRUE,TRUE,0.5527612523095232,0.8249820401136364,4.906705761541152,1.2386861873985703e-5,4.236386934766373e-4,3.1500388209602965,Up_in_T1R_R1,0.5527612523095232
A_33_P3272948,C17orf107,C17orf107,C17orf107,FALSE,TRUE,TRUE,-0.5859075142952376,0.23997047968181817,-4.906001049522474,1.241590116907995e-5,4.23945859627906e-4,3.1478342426243495,Down_in_T1R_R1,0.5859075142952376
A_23_P68155,IFIH1,IFIH1,IFIH1,FALSE,TRUE,TRUE,0.5889933438095234,2.473464286363636,4.90400589610406,1.2498480403448836e-5,4.2607722872144296e-4,3.1415931981312175,Up_in_T1R_R1,0.5889933438095234
A_24_P538403,ROCK1,ROCK1,ROCK1,FALSE,TRUE,TRUE,0.3923994409619044,0.24446356804545455,4.9030608780874285,1.253778326952482e-5,4.2672880384005894e-4,3.1386373288168015,Up_in_T1R_R1,0.3923994409619044
A_23_P56256,POLR2I,POLR2I,POLR2I,FALSE,TRUE,TRUE,-0.2530424898571426,-0.8859035024999999,-4.899119326354083,1.2703027985898174e-5,4.313086413853497e-4,3.126310462714936,Down_in_T1R_R1,0.2530424898571426
A_23_P211748,GTF2E1,GTF2E1,GTF2E1,FALSE,TRUE,TRUE,0.3304065601666663,-0.4485571666136364,4.898879369971598,1.2713156868994745e-5,4.313086413853497e-4,3.125560108042401,Up_in_T1R_R1,0.3304065601666663
A_33_P3219785,ANKRD57,ANKRD57,ANKRD57,FALSE,TRUE,TRUE,-0.7043696045238094,0.9110061002272728,-4.8975285571190295,1.2770325165084355e-5,4.3255383443785726e-4,3.121336243585831,Down_in_T1R_R1,0.7043696045238094
A_23_P500614,TNFRSF8,TNFRSF8,TNFRSF8,FALSE,TRUE,TRUE,0.9310677543380944,1.4639456551590908,4.892495150075798,1.2985584969935567e-5,4.3828175942648546e-4,3.10560009527103,Up_in_T1R_R1,0.9310677543380944
A_23_P205913,SLC24A1,SLC24A1,SLC24A1,FALSE,TRUE,TRUE,0.377787177185714,-0.06648973897727273,4.892123036983036,1.3001640005696744e-5,4.3828175942648546e-4,3.104436920921782,Up_in_T1R_R1,0.377787177185714
A_23_P64611,P2RY6,P2RY6,P2RY6,FALSE,TRUE,TRUE,0.8559591671428567,0.786720384090909,4.891406148039253,1.3032625744581347e-5,4.386267161424703e-4,3.102196093958203,Up_in_T1R_R1,0.8559591671428567
A_23_P363968,C1RL,C1RL,C1RL,FALSE,TRUE,TRUE,0.4596007469047616,1.7185800829545457,4.889241173521923,1.3126643649568988e-5,4.4108861713400657e-4,3.09542944475671,Up_in_T1R_R1,0.4596007469047616
A_33_P3343155,GNAQ,GNAQ,GNAQ,FALSE,TRUE,TRUE,0.42519090033333307,-0.5818548335909091,4.886843959867188,1.3231526602803307e-5,4.4390721631246144e-4,3.08793790269623,Up_in_T1R_R1,0.42519090033333307
A_23_P134835,CSGALNACT1,CSGALNACT1,CSGALNACT1,FALSE,TRUE,TRUE,0.56718951547619,1.3120834729545454,4.883487345848928,1.33797737910226e-5,4.475434103582152e-4,3.077449856590289,Up_in_T1R_R1,0.56718951547619
A_23_P419714,BTBD11,BTBD11,BTBD11,FALSE,TRUE,TRUE,-0.6195994796095234,0.4429261835,-4.8831348636879195,1.3395436019670505e-5,4.475434103582152e-4,3.0763486107506397,Down_in_T1R_R1,0.6195994796095234
A_24_P212539,GALM,GALM,GALM,FALSE,TRUE,TRUE,0.8761342569523803,2.140867848181818,4.880329459531146,1.3520737207422933e-5,4.496663055154144e-4,3.0675845920592506,Up_in_T1R_R1,0.8761342569523803
A_23_P118894,PRR15L,PRR15L,PRR15L,FALSE,TRUE,TRUE,-1.4619482643285706,-1.416702113931818,-4.879164680004968,1.357309971804528e-5,4.503626933133517e-4,3.063946261632828,Down_in_T1R_R1,1.4619482643285706
A_23_P126939,RAB7L1,RAB7L1,RAB7L1,FALSE,TRUE,TRUE,0.47016466359999953,0.04441571040909091,4.877474506134687,1.3649436659669509e-5,4.521857260795842e-4,3.0586672310979663,Up_in_T1R_R1,0.47016466359999953
A_24_P403561,LRP4,LRP4,LRP4,FALSE,TRUE,TRUE,-1.162684054999999,1.910994833409091,-4.876150840819787,1.3709515325527371e-5,4.534652831304328e-4,3.0545332990833858,Down_in_T1R_R1,1.162684054999999
A_23_P24784,TNNI2,TNNI2,TNNI2,FALSE,TRUE,TRUE,-0.8600596249999992,1.1269504047727272,-4.87346632890033,1.3832161146105095e-5,4.557577955555564e-4,3.0461502825859847,Down_in_T1R_R1,0.8600596249999992
A_24_P168416,PRDX2,PRDX2,PRDX2,FALSE,TRUE,TRUE,-0.596608742580952,-1.045473247590909,-4.873001343038445,1.385351422668907e-5,4.557577955555564e-4,3.044698387395747,Down_in_T1R_R1,0.596608742580952
A_23_P96165,C11orf80,C11orf80,C11orf80,FALSE,TRUE,TRUE,-0.7713922181904755,-0.5561888881818182,-4.872802971644869,1.3862633714606692e-5,4.557577955555564e-4,3.044078994468502,Down_in_T1R_R1,0.7713922181904755
A_23_P364107,MIS18BP1,MIS18BP1,MIS18BP1,FALSE,TRUE,TRUE,0.4022870560619045,-0.38434227270454546,4.872402152059019,1.3881078154952506e-5,4.557577955555564e-4,3.0428275009225088,Up_in_T1R_R1,0.4022870560619045
A_23_P42746,NCF1,NCF1,NCF1,FALSE,TRUE,TRUE,1.439360573904761,1.786977619090909,4.8718713543461325,1.3905540977442687e-5,4.557577955555564e-4,3.041170216574206,Up_in_T1R_R1,1.439360573904761
A_24_P154037,IRS2,IRS2,IRS2,FALSE,TRUE,TRUE,-0.5374171941476186,-0.14459117202272728,-4.871363745425202,1.3928974817079576e-5,4.557577955555564e-4,3.0395853810681066,Down_in_T1R_R1,0.5374171941476186
A_23_P146512,GOLM1,GOLM1,GOLM1,FALSE,TRUE,TRUE,0.5567451428571425,-2.050334468181818,4.870860834777056,1.3952230115726045e-5,4.557577955555564e-4,3.0380152602123554,Up_in_T1R_R1,0.5567451428571425
A_32_P63848,OXCT1,OXCT1,OXCT1,FALSE,TRUE,TRUE,-0.41816959632380934,-0.426196794,-4.8704149258992855,1.397288155334037e-5,4.557577955555564e-4,3.036623140942857,Down_in_T1R_R1,0.41816959632380934
A_32_P164246,FOXQ1,FOXQ1,FOXQ1,FALSE,TRUE,TRUE,-1.1182555430523795,0.3488616488863636,-4.870414694160413,1.3972892293716909e-5,4.557577955555564e-4,3.0366224174677283,Down_in_T1R_R1,1.1182555430523795
A_33_P3217103,RBFOX2,RBFOX2,RBFOX2,FALSE,TRUE,TRUE,-0.5366109071428569,-1.558290884090909,-4.868912046151264,1.4042706593765188e-5,4.573291934758414e-4,3.031931442970536,Down_in_T1R_R1,0.5366109071428569
A_23_P217379,COL4A6,COL4A6,COL4A6,FALSE,TRUE,TRUE,-0.8720098328619041,-1.0678526126590908,-4.866367938572938,1.4161692013922676e-5,4.593531271590786e-4,3.0239901665209272,Down_in_T1R_R1,0.8720098328619041
A_33_P3266419,GLTP,GLTP,GLTP,FALSE,TRUE,TRUE,-0.6087190106190473,1.6643519297727272,-4.866189960422352,1.417005293848028e-5,4.593531271590786e-4,3.023434662503427,Down_in_T1R_R1,0.6087190106190473
A_24_P2648,PTPN14,PTPN14,PTPN14,FALSE,TRUE,TRUE,-0.8259313970666662,-0.34115714154545457,-4.864526296295888,1.4248442785707192e-5,4.610878732302934e-4,3.018242325034266,Down_in_T1R_R1,0.8259313970666662
A_23_P422511,SLC25A45,SLC25A45,SLC25A45,FALSE,TRUE,TRUE,0.4996017959047616,0.5807415054545455,4.864129619472828,1.426719668303425e-5,4.610878732302934e-4,3.017004360935041,Up_in_T1R_R1,0.4996017959047616
A_23_P92672,OCLN,OCLN,OCLN,FALSE,TRUE,TRUE,-0.8223481084428566,-0.4653321450227273,-4.861562148750808,1.438916954095893e-5,4.643198281186381e-4,3.0089923927426563,Down_in_T1R_R1,0.8223481084428566
A_24_P10214,STXBP6,STXBP6,STXBP6,FALSE,TRUE,TRUE,-0.7091132728571424,-1.3928741204545454,-4.861030572423765,1.4414551161780952e-5,4.6442980694421065e-4,3.0073337223513414,Down_in_T1R_R1,0.7091132728571424
A_32_P19716,ZNF697,ZNF697,ZNF697,FALSE,TRUE,TRUE,0.6521946657142852,-2.0679642054545453,4.853749999072878,1.4766652011321048e-5,4.721792271819453e-4,2.984621440022228,Up_in_T1R_R1,0.6521946657142852
A_23_P82000,TEAD3,TEAD3,TEAD3,FALSE,TRUE,TRUE,-0.5042418126904757,0.3298320575681818,-4.853725645438215,1.4767843890536175e-5,4.721792271819453e-4,2.98454548334825,Down_in_T1R_R1,0.5042418126904757
A_33_P3210875,ATP7A,ATP7A,ATP7A,FALSE,TRUE,TRUE,-0.6088759600952376,1.5306811186363636,-4.853549614102347,1.4776461770588691e-5,4.721792271819453e-4,2.9839964615607384,Down_in_T1R_R1,0.6088759600952376
A_23_P62607,IL22RA1,IL22RA1,IL22RA1,FALSE,TRUE,TRUE,-0.7304090995238088,3.0797292613636364,-4.853269529092015,1.4790183964172128e-5,4.721792271819453e-4,2.9831229198677045,Down_in_T1R_R1,0.7304090995238088
A_23_P126075,KCNK1,KCNK1,KCNK1,FALSE,TRUE,TRUE,-0.8219109296714279,-0.4675802093863636,-4.852835951446726,1.4811450966201254e-5,4.721792271819453e-4,2.9817706868375025,Down_in_T1R_R1,0.8219109296714279
A_33_P3212092,PDCD4,PDCD4,PDCD4,FALSE,TRUE,TRUE,-0.5333390166666662,1.7902152786363636,-4.851053198334602,1.4899211964209117e-5,4.7399170016169977e-4,2.9762110357612057,Down_in_T1R_R1,0.5333390166666662
A_33_P3240747,LOC100130899,LOC100130899,LOC100130899,FALSE,TRUE,TRUE,-1.0156800109523805,2.4908838540909093,-4.850770880518084,1.4913156728213963e-5,4.7399170016169977e-4,2.9753306597350564,Down_in_T1R_R1,1.0156800109523805
A_23_P25706,CLMN,CLMN,CLMN,FALSE,TRUE,TRUE,0.896935189714285,-0.5269431295454545,4.848964122435397,1.5002704238302391e-5,4.7477123303643094e-4,2.9696968369999146,Up_in_T1R_R1,0.896935189714285
A_23_P315836,BAIAP2,BAIAP2,BAIAP2,FALSE,TRUE,TRUE,-0.933530850285714,0.08288123272727273,-4.848575442129454,1.5022037303977555e-5,4.7477123303643094e-4,2.968484934796149,Down_in_T1R_R1,0.933530850285714
A_23_P167227,HADH,HADH,HADH,FALSE,TRUE,TRUE,-0.5009713704571425,-0.6151650389090909,-4.848302755659114,1.503561544337818e-5,4.7477123303643094e-4,2.9676347170828494,Down_in_T1R_R1,0.5009713704571425
